CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
16566,6,361,15,614,102.33333333333333,14,15.39,6,1,0.17
12576,6,964,35,1307,217.83333333333334,72,3.06,6,1,0.17
16086,6,510,59,1119.3,186.54999999999998,24,7.9,6,1,0.17
15434,6,638,8,997.5,166.25,40,3.31,6,1,0.17
15253,6,864,16,915.3,152.54999999999998,52,2.83,6,1,0.17
15809,6,251,35,399.2,66.533333333333331,31,6.36,6,1,0.17
15594,6,982,15,1767.5,294.58333333333331,85,2.13,6,1,0.17
17609,6,690,40,1090,181.66666666666666,198,1.24,6,1,0.17
14257,6,1677,51,3087.3,514.55000000000007,89,2.52,6,1,0.17
15299,7,2942,67,3901,557.28571428571433,7,43.57,7,1,0.14
16419,7,427,112,946,135.14285714285714,36,3.98,7,1,0.14
17519,7,1233,17,1839.1,262.7285714285714,60,4.28,7,1,0.14
17682,7,1365,10,2459.3,351.32857142857148,48,3.03,7,1,0.14
14215,7,1354,11,1777.9,253.98571428571429,98,3.31,7,1,0.14
16949,7,790,3,1161.3,165.9,57,5.22,7,1,0.14
16725,7,286,302,750.9,107.27142857142857,109,0.48,7,1,0.14
17027,7,410,78,835.9,119.41428571428571,110,1.6,7,1,0.14
13456,7,755,17,1722.8,246.1142857142857,42,3.02,7,1,0.14
13975,7,1690,31,2438.2,348.31428571428569,240,0.74,7,1,0.14
13991,7,992,12,846.5,120.92857142857143,57,1.6,7,1,0.14
16173,7,571,15,1406.6,200.94285714285712,70,0.97,7,1,0.14
15220,7,1377,51,1758.9,251.27142857142857,110,1.94,7,1,0.14
16143,7,917,3,2419.8,345.68571428571431,75,3.13,7,1,0.14
16170,7,1766,50,1880.4,268.62857142857143,106,1.57,7,1,0.14
17007,7,587,50,877.4,125.34285714285714,50,5.9,7,1,0.14
17107,7,4526,32,10362.5,1480.3571428571429,269,0.59,7,1,0.14
16871,7,1250,22,2761.5,394.5,131,1.8,7,1,0.14
13590,7,1846,11,1976.1,282.3,70,3.32,7,1,0.14
16918,7,708,49,1043.3,149.04285714285714,97,2.08,7,1,0.14
18272,7,2044,2,3064.8,437.82857142857148,99,1.44,7,1,0.14
17284,7,1360,60,1636.6,233.79999999999998,229,0.95,7,1,0.14
14210,7,759,91,1900.9,271.55714285714288,66,2.75,7,1,0.14
17214,7,271,60,974.1,139.15714285714287,79,2.96,7,1,0.14
17874,7,209,185,658.3,94.04285714285713,37,1.52,7,1,0.14
13520,7,1629,58,2967.7,423.95714285714286,48,3.6,7,1,0.14
12721,7,1939,31,2359,337,133,2.13,7,1,0.14
14315,7,1010,21,2457,351,64,2.38,7,1,0.14
14409,7,1158,71,1908.2,272.6,40,5.5,7,1,0.14
13381,7,2027,21,3626.8,518.11428571428576,77,1.61,7,1,0.14
16184,7,560,64,1155.5,165.07142857142858,26,3.27,7,1,0.14
16841,7,2234,36,1774.6,253.51428571428571,101,2.16,7,1,0.14
17426,7,3082,4,5022.3,717.47142857142865,179,1.03,7,1,0.14
15038,7,182,43,645.8,92.257142857142853,105,2.57,7,1,0.14
15491,7,1623,95,3075.9,439.41428571428571,107,0.92,7,1,0.14
14487,7,711,26,1152.7,164.67142857142858,112,2.44,7,1,0.14
15996,7,378,88,1016.7,145.24285714285716,103,2.19,7,1,0.14
14507,7,582,23,1352.9,193.27142857142857,79,2.64,7,1,0.14
13650,7,918,16,1809.3,258.47142857142859,79,2.59,7,1,0.14
16633,7,1136,17,2863.2,409.02857142857141,114,1.44,7,1,0.14
14883,7,789,18,756.6,108.08571428571429,39,3.64,7,1,0.14
14948,7,661,23,1066.6,152.37142857142857,56,3.11,7,1,0.14
14209,7,688,10,2067.1,295.3,55,3.7,7,1,0.14
14976,7,228,57,749.9,107.12857142857142,45,3.84,7,1,0.14
18177,7,704,31,1313.6,187.65714285714284,53,3.07,7,1,0.14
17673,7,1460,1,1588.1,226.87142857142857,118,1.46,7,1,0.14
14404,7,819,33,1409.7,201.3857142857143,70,3.36,7,1,0.14
13246,7,1537,18,1896.3,270.9,110,2.28,7,1,0.14
18097,7,1661,7,2657.5,379.64285714285717,66,3.27,7,1,0.14
13717,7,1958,32,1432.3,204.6142857142857,92,2.61,7,1,0.14
14107,8,1788,51,2688.5,336.0625,61,2.54,8,1,0.13
12935,8,1852,2,2156.4,269.55,80,2.46,8,1,0.13
13549,8,457,25,916.1,114.5125,37,4.25,8,1,0.13
14414,8,2509,91,1485.1,185.6375,79,2.75,8,1,0.13
15370,8,828,40,2360.6,295.075,65,3.11,8,1,0.13
16905,8,1380,5,3020.7,377.5875,117,1.84,8,1,0.13
17819,8,1027,71,3661.1,457.6375,36,6.25,8,1,0.13
18245,8,1781,7,2507.6,313.45,155,1.98,8,1,0.13
17449,8,1113,2,2500.2,312.525,177,1.29,8,1,0.13
13743,8,1775,2,1340.1,167.5125,8,6.27,8,1,0.13
15443,8,1636,1,3188.8,398.6,237,0.85,8,1,0.13
16218,8,2077,29,3054.9,381.8625,56,3.87,8,1,0.13
17655,8,956,10,2571.7,321.4625,66,3.87,8,1,0.13
13110,8,384,31,1452.9,181.6125,109,1.93,8,1,0.13
13225,8,3352,3,6083,760.375,23,10.85,8,1,0.13
17164,8,1500,32,2466.4,308.3,92,1.67,8,1,0.13
16332,8,789,28,1572.8,196.6,125,1.83,8,1,0.13
17090,8,902,4,1972.6,246.575,45,5.74,8,1,0.13
14739,8,3817,2,3899.1,487.3875,47,6.08,8,1,0.13
12352,8,463,36,1265.4,158.175,57,3.13,8,1,0.13
13139,8,2418,16,5055.8,631.975,132,1.4,8,1,0.13
16719,8,1173,14,1753.7,219.2125,108,1.8,8,1,0.13
16983,8,1322,12,1894.8,236.85,112,2.5,8,1,0.13
16791,8,752,29,1677.5,209.6875,217,0.96,8,1,0.13
15365,8,759,25,1549.2,193.65,65,1.95,8,1,0.13
17739,8,856,11,2786,348.25,29,7.43,8,1,0.13
15752,8,1955,39,2618.2,327.275,236,0.82,8,1,0.13
12598,8,1928,9,2786.7,348.3375,83,2.17,8,1,0.13
13527,8,1664,33,2218.6,277.325,153,1.35,8,1,0.13
16242,8,1968,8,3574.9,446.8625,184,0.92,8,1,0.13
15903,8,2409,9,5126.3,640.7875,46,3.86,8,1,0.13
15379,8,2293,169,3631.9,453.9875,145,0.97,8,1,0.13
15974,8,2256,39,3429.6,428.7,141,1.41,8,1,0.13
17562,8,813,14,1107.4,138.425,48,2.52,8,1,0.13
15260,8,861,100,1780.8,222.6,62,3.53,8,1,0.13
15906,8,538,19,1521.8,190.225,114,1.57,8,1,0.13
17988,8,42,11,191.2,23.9,37,8.29,8,1,0.13
12826,8,1054,2,1468.1,183.5125,58,3.9,8,1,0.13
15140,8,1567,52,2350,293.75,74,2.65,8,1,0.13
12948,8,1077,16,2053.7,256.7125,82,2.12,8,1,0.13
12727,8,2056,10,3425.7,428.2125,108,2.35,8,1,0.13
17591,8,999,73,2192.7,274.0875,81,1.87,8,1,0.13
16743,8,1998,29,2166.9,270.8625,89,1.72,8,1,0.13
14854,8,1810,78,2730.1,341.2625,110,1.52,8,1,0.13
13327,9,1588,38,3617.6,401.95555555555552,74,3.03,9,1,0.11
14334,9,1730,16,2539.5,282.16666666666669,98,2.11,9,1,0.11
14936,9,4083,9,8117.4,901.93333333333328,210,0.73,9,1,0.11
17368,9,666,23,1315.7,146.1888888888889,93,2.55,9,1,0.11
17629,9,1620,5,1769.1,196.56666666666666,105,2.9,9,1,0.11
15750,9,1776,2,2448.8,272.0888888888889,214,1.25,9,1,0.11
15861,9,2527,12,2981.9,331.32222222222225,339,0.47,9,1,0.11
12423,9,1312,0,1624.1,180.45555555555555,96,3.02,9,1,0.11
15796,9,858,1,2704.7,300.52222222222218,69,2.3,9,1,0.11
17173,9,1121,5,3755.6,417.28888888888889,36,1.47,9,1,0.11
14071,9,861,3,1291.3,143.47777777777776,270,0.79,9,1,0.11
14341,9,1395,45,2151.1,239.01111111111109,109,2.13,9,1,0.11
15241,9,1814,66,1723.6,191.51111111111109,81,1.99,9,1,0.11
14868,9,1399,3,2939.6,326.62222222222221,96,1.58,9,1,0.11
12637,9,2974,67,5790.3,643.36666666666667,204,0.67,9,1,0.11
15527,9,988,18,2411.7,267.96666666666664,127,2.06,9,1,0.11
13394,9,2216,1,2318.3,257.5888888888889,125,1.9,9,1,0.11
17861,9,1965,3,2056.3,228.47777777777779,172,1.44,9,1,0.11
17211,9,1310,26,2299.7,255.52222222222221,150,1.62,9,1,0.11
12843,9,753,65,1680.8,186.75555555555556,69,1.86,9,1,0.11
14547,9,2629,3,3953.9,439.32222222222225,198,0.14,9,1,0.11
17097,9,457,2,937.9,104.21111111111111,153,1.71,9,1,0.11
14258,10,7098,9,12650.1,1265.01,58,2.95,10,1,0.1
13082,10,4313,126,3595.5,359.55,63,2.86,10,1,0.1
16942,10,801,12,1878.5,187.85,159,0.77,10,1,0.1
14587,10,747,18,1577.4,157.74,170,0.84,10,1,0.1
13755,10,1219,3,2101.4,210.14000000000001,232,0.19,10,1,0.1
15628,10,1882,4,2865.6,286.56,85,2.32,10,1,0.1
16019,10,1649,1,3450.2,345.02,133,2.21,10,1,0.1
13704,10,1528,5,2295.3,229.53000000000003,111,0.62,10,1,0.1
12757,10,2375,15,4161.8,416.18,235,0.55,10,1,0.1
17504,10,1456,206,2745.3,274.53000000000003,112,0.83,10,1,0.1
14221,10,2190,42,3427.8,342.78000000000003,123,1.54,10,1,0.1
17705,10,957,3,1781.1,178.10999999999999,63,2.79,10,1,0.1
12678,10,10876,42,16291.3,1629.1299999999999,103,1.98,10,1,0.1
14309,10,1619,8,2319.7,231.96999999999997,75,2.87,10,1,0.1
14901,10,659,11,1415,141.5,73,3.72,10,1,0.1
17091,10,1743,2,3802.8,380.28000000000003,119,1.85,10,1,0.1
16638,11,1254,22,1676.5,152.40909090909091,92,3.68,11,1,0.09
17512,11,2752,28,2920,265.45454545454544,61,2.6,11,1,0.09
16985,11,1830,17,5461.6,496.50909090909096,62,2.84,11,1,0.09
18044,11,1032,4,2085.6,189.6,88,2.8,11,1,0.09
17799,11,1750,22,3009.3,273.57272727272726,280,0.84,11,1,0.09
18055,11,2447,7,6729.3,611.75454545454545,223,1.01,11,1,0.09
16076,11,1363,3,2173.5,197.59090909090909,71,1.58,11,1,0.09
12481,11,3248,22,4998.4,454.4,149,1.65,11,1,0.09
17162,11,1000,28,1707.2,155.20000000000002,81,2.66,11,1,0.09
15984,11,1805,2,2759.9,250.9,217,1.4,11,1,0.09
15150,11,3617,17,5280.8,480.07272727272726,282,0.74,11,1,0.09
15033,11,1667,4,2538.2,230.74545454545452,314,0.65,11,1,0.09
18219,11,883,2,2019.8,183.61818181818182,58,3.21,11,1,0.09
13426,11,2225,0,3558.3,323.4818181818182,103,2.29,11,1,0.09
12567,11,4045,22,8322.9,756.62727272727273,322,0.76,11,1,0.09
17491,11,2012,1,3541.9,321.9909090909091,72,3.36,11,1,0.09
15373,12,475,8,2192.1,182.67499999999998,73,2.69,12,1,0.08
16837,12,1562,31,3167.7,263.97499999999997,123,1.3,12,1,0.08
14099,12,2177,16,3093,257.75,167,1.35,12,1,0.08
17716,12,3004,22,5505.8,458.81666666666666,172,0.97,12,1,0.08
14711,12,954,10,2809,234.08333333333334,221,0.73,12,1,0.08
15023,12,2810,3,6661.9,555.1583333333333,346,0.66,12,1,0.08
14132,12,3366,2,3580.1,298.34166666666664,100,0.91,12,1,0.08
12662,12,2023,0,3511.1,292.59166666666664,128,1.69,12,1,0.08
17061,12,1484,73,5116.1,426.3416666666667,57,1.59,12,1,0.08
14291,12,2748,1,3873.3,322.77500000000003,145,1.16,12,1,0.08
15529,12,3447,22,3932.6,327.71666666666664,414,0.52,12,1,0.08
14866,12,6568,10,14161,1180.0833333333333,29,3.52,12,1,0.08
17364,12,2671,0,4437.2,369.76666666666665,288,0.81,12,1,0.08
13631,12,460,99,3021.8,251.81666666666669,6,15.27,12,1,0.08
14713,12,1611,9,2660.1,221.67499999999998,146,1.05,12,1,0.08
18092,12,4250,2,9065.8,755.48333333333323,28,4.08,12,1,0.08
14755,12,2217,9,4965.4,413.7833333333333,128,1.38,12,1,0.08
14110,13,2443,3,5669.6,436.12307692307695,94,1.7,13,1,0.08
16186,13,3008,22,3991.9,307.06923076923078,87,1.61,13,1,0.08
12647,13,1387,22,3093.9,237.99230769230769,77,3.04,13,1,0.08
18073,13,3088,114,3786.7,291.28461538461539,22,1.19,13,1,0.08
13983,13,1170,29,2590.5,199.26923076923077,91,3.04,13,1,0.08
17870,13,1350,2,1860.9,143.14615384615385,214,1.35,13,1,0.08
15570,13,2054,7,4093.3,314.8692307692308,232,1.11,13,1,0.08
14191,14,3657,1,4660,332.85714285714283,146,0.84,14,1,0.07
13871,14,2801,22,6389.8,456.41428571428571,155,0.85,14,1,0.07
17975,14,1547,15,4384.8,313.2,188,1.2,14,1,0.07
14088,14,12593,10,50415.5,3601.1071428571427,379,0.53,14,1,0.07
15719,14,2716,32,5026.8,359.05714285714288,298,0.33,14,1,0.07
14709,14,2482,15,4911.1,350.79285714285714,71,1.75,14,1,0.07
15694,14,1664,0,6408.6,457.75714285714287,41,4.83,14,1,0.07
14401,14,4505,4,4040,288.57142857142856,113,1.95,14,1,0.07
15939,15,4724,89,6087.3,405.82,27,3.23,15,1,0.07
13230,15,1517,4,2712.1,180.80666666666667,393,0.61,15,1,0.07
16326,15,662,5,3014.2,200.94666666666666,158,1.1,15,1,0.07
12839,15,3805,2,5588.1,372.54,95,1.16,15,1,0.07
18065,15,1024,5,2380.1,158.67333333333332,110,2.62,15,1,0.07
13756,15,3164,2,5145.1,343.00666666666672,66,2.57,15,1,0.07
15046,16,3227,9,4921.7,307.60625,146,1.65,16,1,0.06
13985,16,3437,4,7024.5,439.03125,108,0.74,16,1,0.06
15271,16,1246,7,2472.1,154.50625,184,1.36,16,1,0.06
15867,16,2037,5,3788.7,236.79375,301,0.79,16,1,0.06
17346,16,1599,3,2557.9,159.86875,299,0.76,16,1,0.06
17690,16,1763,30,4717.3,294.83125,186,1.36,16,1,0.06
16843,17,10154,42,10183.8,599.04705882352937,226,0.75,17,1,0.06
14702,18,1429,1,3210.3,178.35000000000002,196,1.06,18,1,0.06
15144,18,3026,8,6530,362.77777777777777,132,1.4,18,1,0.06
18241,18,1047,9,2058.1,114.33888888888889,60,2,18,1,0.06
16745,18,6711,86,7157.1,397.61666666666667,148,0.63,18,1,0.06
14057,18,4705,23,6141.1,341.17222222222222,179,1.17,18,1,0.06
16746,19,4657,4,6676.8,351.41052631578947,234,0.79,19,1,0.05
14085,19,3176,2,4408.5,232.02631578947367,272,0.82,19,1,0.05
12437,19,2889,1,4392.7,231.19473684210524,117,1.79,19,1,0.05
14060,20,5374,4,6135.4,306.77,86,1.82,20,1,0.05
15838,20,9008,11,33362.3,1668.1150000000002,55,2.16,20,1,0.05
17377,21,2037,23,3883.3,184.91904761904763,191,0.87,21,1,0.05
18041,22,3749,11,4075.1,185.23181818181817,285,0.79,22,1,0.05
17068,22,2149,12,4525.1,205.68636363636367,115,1.21,22,1,0.05
16814,22,2690,14,6398.3,290.83181818181816,121,1.12,22,1,0.05
12841,26,2646,4,3845.6,147.90769230769232,230,0.85,26,1,0.04
16168,28,1888,10,3770.6,134.66428571428571,57,3.66,28,1,0.04
13018,29,5434,16,7272.7,250.78275862068966,313,0.61,29,1,0.03
17381,30,25646,8,20272.4,675.74666666666667,40,3.34,30,1,0.03
17757,31,3313,1,5569.6,179.66451612903228,274,0.5,31,1,0.03
12569,33,1741,2,3129,94.818181818181813,91,1.59,33,1,0.03
17850,35,1696,302,5303.5,151.52857142857144,24,0.23,35,1,0.03
13199,38,6171,3,9789,257.60526315789474,47,3.08,38,1,0.03
14298,45,58021,3,50862.4,1130.2755555555557,884,0.22,45,1,0.02
14646,73,196556,1,278778,3818.8767123287671,699,0.17,73,1,0.01
17820,2,-5,191,-24.1,-12.05,5,42,2,2,1
14777,2,-9,4,-17.4,-8.7,2,177,2,2,1
13693,2,-6,325,-32,-16,4,0,2,2,1
16278,3,109,23,537.8,179.26666666666665,23,3.21,3,2,0.67
17693,3,229,136,187,62.333333333333336,16,0.06,3,2,0.67
17548,3,-132,217,-141.5,-47.166666666666664,12,9.75,3,2,0.67
18276,3,184,21,323.4,107.8,14,1.47,3,2,0.67
12797,3,78,360,166.2,55.4,12,0.33,3,2,0.67
15598,3,156,35,235.7,78.566666666666663,14,1.2,3,2,0.67
16297,3,181,249,278.6,92.866666666666674,20,0.9,3,2,0.67
12479,3,348,3,423.3,141.1,30,0.24,3,2,0.67
18087,3,3570,144,2917.3,972.43333333333339,6,31.4,3,2,0.67
13763,3,725,63,1689.5,563.16666666666663,17,6.75,3,2,0.67
16101,3,738,9,1246,415.33333333333331,76,0.74,3,2,0.67
14149,3,129,212,259.4,86.466666666666654,28,0.21,3,2,0.67
17044,3,487,8,897.4,299.13333333333333,8,39,3,2,0.67
14586,3,236,227,134.2,44.733333333333327,19,1.88,3,2,0.67
13587,3,160,31,347,115.66666666666667,8,3.2,3,2,0.67
15973,3,87,235,99.8,33.266666666666666,4,26.2,3,2,0.67
18193,3,120,150,213,71,17,12.71,3,2,0.67
15648,4,211,204,584.8,146.2,23,2.52,4,2,0.5
14875,4,555,9,1457.7,364.425,46,5.27,4,2,0.5
16863,4,392,29,481.4,120.35,25,12.48,4,2,0.5
13816,4,256,23,483,120.75,26,1.37,4,2,0.5
17672,4,1672,43,3106.6,776.65,105,2.33,4,2,0.5
12462,4,505,2,872,218,50,4.36,4,2,0.5
12930,4,250,78,409.9,102.475,20,3.58,4,2,0.5
12578,4,1157,21,2361.4,590.35,111,2.71,4,2,0.5
14356,4,266,60,666.9,166.725,36,0.57,4,2,0.5
18218,4,498,206,606.2,151.55,17,3.41,4,2,0.5
13329,4,427,31,740.4,185.1,16,18.61,4,2,0.5
16398,4,745,144,1631.2,407.8,75,1.28,4,2,0.5
17169,4,519,50,816.9,204.225,51,2.25,4,2,0.5
13420,4,88,134,140.4,35.1,8,4,4,2,0.5
13455,4,345,24,1007.3,251.825,42,6.58,4,2,0.5
16747,4,577,25,827,206.75,34,0.95,4,2,0.5
14644,4,252,9,780.5,195.125,26,10.32,4,2,0.5
12888,4,68,214,313.8,78.45,4,6.83,4,2,0.5
12585,4,1246,234,1766.8,441.7,76,1.24,4,2,0.5
13396,4,592,21,1325.3,331.325,42,6.48,4,2,0.5
16160,4,1153,64,1009.5,252.375,20,1,4,2,0.5
14323,4,340,114,574.3,143.575,32,3.1,4,2,0.5
12781,4,592,21,671.7,167.925,24,9.74,4,2,0.5
12504,4,48,18,60,15,5,0.92,4,2,0.5
17423,4,421,45,663.6,165.9,26,6.37,4,2,0.5
16573,4,354,73,648.4,162.1,40,4.82,4,2,0.5
13430,4,739,18,652.1,163.025,48,1.31,4,2,0.5
14338,4,329,158,554.2,138.55,30,1.15,4,2,0.5
18248,4,501,113,783,195.75,39,1.52,4,2,0.5
12434,4,373,84,765.2,191.3,49,5.21,4,2,0.5
12940,4,399,46,862.4,215.6,88,0.41,4,2,0.5
12967,4,243,3,1194.8,298.7,21,11.5,4,2,0.5
13476,4,414,178,1092.8,273.2,56,1.72,4,2,0.5
15469,4,150,43,504.5,126.125,24,2.96,4,2,0.5
17900,4,0,164,0,0,3,2.89,4,2,0.5
15406,4,236,18,426.6,106.65,51,4.96,4,2,0.5
14081,4,589,267,891.8,222.95,126,0.67,4,2,0.5
18142,4,1273,151,1014.9,253.725,9,3.76,4,2,0.5
13186,5,804,39,1539.7,307.94,69,1.07,5,2,0.4
17440,5,232,147,177.1,35.42,3,14.29,5,2,0.4
13856,5,484,168,363.4,72.679999999999993,10,2.19,5,2,0.4
13894,5,339,22,536,107.2,25,9.93,5,2,0.4
15329,5,480,35,1007.5,201.5,51,5.5,5,2,0.4
15050,5,1176,25,1682.8,336.56,68,0.6,5,2,0.4
14231,5,402,179,822.1,164.42000000000002,47,2.06,5,2,0.4
12427,5,229,11,582.4,116.47999999999999,25,11.61,5,2,0.4
16533,5,513,19,1014.2,202.84,112,0.27,5,2,0.4
15786,5,3307,43,4821,964.2,257,0.26,5,2,0.4
13517,5,1360,59,2109.1,421.82,125,0.85,5,2,0.4
14286,5,4306,23,4595.8,919.16000000000008,220,0.77,5,2,0.4
13217,5,114,122,133.6,26.72,3,5.67,5,2,0.4
17115,5,368,8,806.9,161.38,33,5.36,5,2,0.4
17779,5,393,21,633.9,126.78,73,1.49,5,2,0.4
15563,5,1430,8,1310.7,262.14,87,3.1,5,2,0.4
16755,5,1052,114,1463.2,292.64,134,1.18,5,2,0.4
16245,5,1008,23,1352.4,270.48,80,2.53,5,2,0.4
16092,5,602,98,779.4,155.88,37,3,5,2,0.4
15449,5,810,26,971.2,194.24,47,3.85,5,2,0.4
16571,5,1176,3,1285.2,257.04,73,2.65,5,2,0.4
17317,5,1074,46,2524,504.8,8,4.3,5,2,0.4
15197,5,453,8,656.4,131.28,30,10,5,2,0.4
14276,5,723,88,1019.4,203.88,52,2.72,5,2,0.4
16233,5,165,71,422.1,84.42,22,12.29,5,2,0.4
15344,5,106,0,476.6,95.320000000000007,21,2.39,5,2,0.4
18167,5,360,3,1361.5,272.3,24,2.49,5,2,0.4
13171,5,227,8,426.8,85.36,37,6.19,5,2,0.4
17095,5,614,22,1296.4,259.28000000000003,69,4.16,5,2,0.4
14133,5,342,129,590.3,118.05999999999999,26,6.41,5,2,0.4
12854,5,621,78,1280.9,256.18,97,2.12,5,2,0.4
17405,5,705,1,967.2,193.44,77,1.6,5,2,0.4
16768,5,191,47,458,91.6,47,3.93,5,2,0.4
15238,5,689,29,1056.5,211.3,49,3.04,5,2,0.4
15157,5,2243,3,1879.8,375.96,125,2.71,5,2,0.4
14305,5,1068,71,1788.8,357.76,95,0.59,5,2,0.4
15032,5,2668,256,4464.1,892.82,29,2.04,5,2,0.4
15533,5,256,19,746.9,149.38,73,0.82,5,2,0.4
15676,5,2230,9,3309.1,661.81999999999994,190,1.28,5,2,0.4
14229,5,590,51,1450.6,290.12,29,6.71,5,2,0.4
15839,5,670,25,1020.7,204.14000000000001,56,1.92,5,2,0.4
12697,5,494,21,739,147.8,36,3.79,5,2,0.4
12994,5,440,4,902.2,180.44,52,3.67,5,2,0.4
17406,5,777,330,1912.7,382.54,99,0.32,5,2,0.4
16325,5,164,44,510.5,102.1,14,10.58,5,2,0.4
15621,6,463,4,1158.8,193.13333333333333,11,1,6,2,0.33
15841,6,926,64,1209.1,201.51666666666665,36,5.59,6,2,0.33
15814,6,1247,3,1842.7,307.11666666666667,64,0.64,6,2,0.33
17994,6,471,121,626.1,104.35000000000001,63,2.09,6,2,0.33
14342,6,338,21,608.7,101.45,18,8.59,6,2,0.33
17180,6,667,56,768.3,128.04999999999998,91,2.05,6,2,0.33
15065,6,1355,37,3136,522.66666666666663,148,1.62,6,2,0.33
13320,6,1056,70,1475.2,245.86666666666667,77,1.32,6,2,0.33
17856,6,825,1,1378.8,229.79999999999998,11,18.67,6,2,0.33
12359,6,1599,7,6183,1030.5,214,1.3,6,2,0.33
17702,6,1320,30,1719.7,286.61666666666667,62,4.24,6,2,0.33
12610,6,1018,22,1706,284.33333333333331,84,0.98,6,2,0.33
12463,6,751,46,1165.6,194.26666666666665,65,2.38,6,2,0.33
14829,6,414,29,644.6,107.43333333333334,40,7.8,6,2,0.33
16094,6,633,11,1041.8,173.63333333333333,48,4.94,6,2,0.33
17633,6,630,31,1242.3,207.04999999999998,60,4.62,6,2,0.33
12484,6,2160,35,3892.9,648.81666666666672,255,0.88,6,2,0.33
12693,6,242,120,687,114.5,34,5.53,6,2,0.33
14141,6,337,2,879,146.5,28,2.29,6,2,0.33
14049,6,3784,16,5536.1,922.68333333333339,352,0.61,6,2,0.33
15027,6,563,30,1051.9,175.31666666666669,30,5.78,6,2,0.33
18178,6,979,113,1573.4,262.23333333333335,80,2.56,6,2,0.33
15674,6,1075,73,1744,290.66666666666669,87,1.37,6,2,0.33
14565,6,1529,95,2923.8,487.3,110,2.13,6,2,0.33
17527,6,463,53,888.9,148.15,45,3.44,6,2,0.33
15834,6,955,70,2073.8,345.63333333333338,242,1.12,6,2,0.33
17722,6,1572,96,2380.6,396.76666666666665,112,2.27,6,2,0.33
12722,6,559,85,886.3,147.71666666666667,49,1.18,6,2,0.33
14121,6,2078,3,2740.3,456.7166666666667,148,0.35,6,2,0.33
17700,6,1261,16,2508.9,418.15000000000003,118,2.41,6,2,0.33
16493,6,1113,72,1329.7,221.61666666666667,40,4.21,6,2,0.33
17671,6,659,15,1284.1,214.01666666666665,40,5.83,6,2,0.33
12668,6,1560,7,3113.2,518.86666666666667,114,2.13,6,2,0.33
12840,6,1505,143,2714.3,452.38333333333338,67,0.72,6,2,0.33
13925,6,327,36,616.6,102.76666666666667,28,2.23,6,2,0.33
15745,6,412,8,1071.2,178.53333333333333,57,3.56,6,2,0.33
15532,6,500,25,1491,248.5,204,1.3,6,2,0.33
16341,6,1388,24,1959.4,326.56666666666666,60,2.13,6,2,0.33
17147,6,878,22,1679.6,279.93333333333334,70,3.44,6,2,0.33
13499,7,1358,17,1147,163.85714285714286,31,5.73,7,2,0.29
13658,7,1009,9,2421.5,345.92857142857144,91,1.76,7,2,0.29
17126,7,778,152,976.5,139.5,189,0.84,7,2,0.29
16321,7,78,72,230.7,32.957142857142856,7,16.73,7,2,0.29
15505,7,2348,52,3497.1,499.58571428571429,90,1.05,7,2,0.29
15179,7,1907,18,2186.2,312.31428571428569,91,3.68,7,2,0.29
14214,7,748,30,1000.2,142.8857142857143,64,3.58,7,2,0.29
14665,7,500,60,1258.4,179.77142857142857,63,2.16,7,2,0.29
16042,7,733,22,1127.6,161.08571428571426,68,4.79,7,2,0.29
14493,7,1279,7,2362.8,337.54285714285714,95,1.21,7,2,0.29
13026,7,1587,1,943.8,134.82857142857142,33,6.68,7,2,0.29
15240,7,1361,44,1685.6,240.79999999999998,61,3.99,7,2,0.29
15106,7,1144,17,1407.7,201.1,90,2.5,7,2,0.29
14428,7,420,7,1209.4,172.77142857142857,108,2.27,7,2,0.29
18171,7,477,58,1208.5,172.64285714285714,43,5,7,2,0.29
15426,7,645,19,1386.6,198.08571428571426,222,1.24,7,2,0.29
16283,7,1220,5,1529.8,218.54285714285714,116,1.22,7,2,0.29
16735,7,1513,78,2216.1,316.58571428571429,88,2.17,7,2,0.29
13410,7,513,8,988.9,141.27142857142857,15,9.76,7,2,0.29
16892,7,232,1,489.5,69.928571428571431,88,3.29,7,2,0.29
18069,7,1293,26,1994.4,284.91428571428571,334,0.66,7,2,0.29
14064,7,1334,29,1168.9,166.98571428571429,59,3.14,7,2,0.29
14047,7,377,8,1290,184.28571428571428,22,11.03,7,2,0.29
13941,7,2307,21,4912.4,701.77142857142849,24,7.63,7,2,0.29
13627,7,1266,59,1624,232,84,3.2,7,2,0.29
13118,7,389,19,1125,160.71428571428572,68,3.32,7,2,0.29
14226,7,1289,28,2184.2,312.02857142857141,64,3.39,7,2,0.29
13623,7,282,30,696.2,99.45714285714287,77,3.3,7,2,0.29
17813,7,739,14,1641.8,234.54285714285714,297,0.16,7,2,0.29
15493,7,546,32,1918.9,274.12857142857143,177,0.82,7,2,0.29
17867,8,219,30,583.5,72.9375,62,3.74,8,2,0.25
16790,8,892,3,1520.1,190.0125,88,0.36,8,2,0.25
17460,8,176,78,452.6,56.575,18,8.19,8,2,0.25
12919,8,668,8,1301.4,162.675,34,3.16,8,2,0.25
12951,8,500,8,1042.1,130.2625,54,5.03,8,2,0.25
14640,8,823,15,2024.4,253.05,87,1.91,8,2,0.25
13477,8,1018,37,1441.5,180.1875,57,3.17,8,2,0.25
